trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
3007,False,"{'a': 0.7, 'e': 0.008600913568658794}",25,5,27.09676125409674,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3008,False,"{'a': 0.7, 'e': 0.010170844251497226}",30,16,29.215989997722488,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3009,False,"{'a': 0.7, 'e': 0.011740749864226813}",20,13,11.613393307602434,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3010,False,"{'a': 0.7, 'e': 0.013310626537188003}",25,9,-14.437847071956753,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
3011,False,"{'a': 0.7, 'e': 0.014880470400792581}",20,12,14.272731626674554,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3012,False,"{'a': 0.7, 'e': 0.0164502775855332}",20,0,30.675506887598445,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3013,False,"{'a': 0.7, 'e': 0.018020044221992933}",20,6,21.3357478115084,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3014,False,"{'a': 0.7, 'e': 0.01958976644085478}",20,7,23.424058442801233,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3015,False,"{'a': 0.7, 'e': 0.021159440372911252}",20,11,16.868947474098988,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3016,False,"{'a': 0.7, 'e': 0.02272906214907386}",20,9,19.220591443756792,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3017,False,"{'a': 0.7, 'e': 0.024298627900382685}",30,8,39.422506054235186,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3018,False,"{'a': 0.7, 'e': 0.025868133758015898}",20,13,14.972558129561882,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3019,False,"{'a': 0.7, 'e': 0.027437575853299312}",25,0,37.216972699536385,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3020,False,"{'a': 0.7, 'e': 0.029006950317715007}",35,18,28.771238152237313,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3021,False,"{'a': 0.7, 'e': 0.030576253282914436}",25,10,22.75717973048079,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3022,False,"{'a': 0.7, 'e': 0.03214548088072263}",25,10,23.21589224422829,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3023,False,"{'a': 0.7, 'e': 0.03371462924315128}",20,0,30.177672145467586,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3024,False,"{'a': 0.7, 'e': 0.03528369450240738}",30,0,39.4433093765755,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
3025,False,"{'a': 0.7, 'e': 0.03685267279090276}",30,23,13.476031538710117,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3026,False,"{'a': 0.7, 'e': 0.03842156024126364}",25,14,18.48203535986417,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3027,False,"{'a': 0.7, 'e': 0.039990352986340134}",25,19,12.586589059232608,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3028,False,"{'a': 0.7, 'e': 0.0415590471592158}",30,19,21.195782932448992,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3029,False,"{'a': 0.7, 'e': 0.04312763889321716}",25,15,21.420065881529588,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3030,False,"{'a': 0.7, 'e': 0.044696124321923256}",25,7,32.69377352933231,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3031,False,"{'a': 0.7, 'e': 0.04626449957917514}",25,11,27.994966048863272,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3032,False,"{'a': 0.7, 'e': 0.047832760799084544}",30,16,24.56427443454121,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3033,False,"{'a': 0.7, 'e': 0.04940090411604696}",20,8,22.9524877412944,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3034,False,"{'a': 0.7, 'e': 0.05096892566474583}",20,10,15.707271753472977,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3035,False,"{'a': 0.7, 'e': 0.05253682158016564}",20,0,31.548748243568937,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3036,False,"{'a': 0.7, 'e': 0.05410458799760054}",20,2,26.469668315357623,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3037,False,"{'a': 0.7, 'e': 0.055672221052663874}",35,15,18.21797260283303,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
3038,False,"{'a': 0.7, 'e': 0.057239716881297725}",30,9,26.084599932221447,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
3039,False,"{'a': 0.7, 'e': 0.058807071619782415}",25,14,20.429678509879835,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3040,False,"{'a': 0.7, 'e': 0.060374281404746044}",25,8,33.46581248707445,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3041,False,"{'a': 0.7, 'e': 0.061941342373174}",20,0,-14.809710216818837,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
3042,False,"{'a': 0.7, 'e': 0.06350825066241851}",20,12,13.975452095897456,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3043,False,"{'a': 0.7, 'e': 0.06507500241020812}",20,4,30.544256153987728,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3044,False,"{'a': 0.7, 'e': 0.06664159375465635}",20,9,18.37975435782322,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3045,False,"{'a': 0.7, 'e': 0.06820802083427475}",20,13,16.00897283576719,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3046,False,"{'a': 0.7, 'e': 0.06977427978797714}",25,14,21.145874996883848,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3047,False,"{'a': 0.7, 'e': 0.07134036675509262}",25,10,27.36714030411006,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3048,False,"{'a': 0.7, 'e': 0.07290627787537418}",25,16,-24.6457053158114,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
3049,False,"{'a': 0.7, 'e': 0.07447200928900834}",25,9,10.455105530108776,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
3050,False,"{'a': 0.7, 'e': 0.0760375571366245}",25,18,9.620651676035584,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3051,False,"{'a': 0.7, 'e': 0.07760291755930457}",30,16,23.999344643122733,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3052,False,"{'a': 0.7, 'e': 0.07916808669859243}",20,12,5.171256576255191,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
3053,False,"{'a': 0.7, 'e': 0.08073306069650349}",30,24,13.931905853349802,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3054,False,"{'a': 0.7, 'e': 0.0822978356955341}",25,12,22.925670432908873,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3055,False,"{'a': 0.7, 'e': 0.08386240783867119}",20,1,13.177913696287256,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
3056,False,"{'a': 0.7, 'e': 0.08542677326940164}",25,11,29.093717324378694,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3057,False,"{'a': 0.7, 'e': 0.08699092813172103}",30,18,22.02925788841419,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3058,False,"{'a': 0.7, 'e': 0.0885548685701466}",20,9,16.787413971324824,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3059,False,"{'a': 0.7, 'e': 0.09011859072972148}",20,11,-6.642596247393929,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
3060,False,"{'a': 0.7, 'e': 0.09168209075602769}",25,18,11.974988642456227,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3061,False,"{'a': 0.7, 'e': 0.09324536479519481}",20,11,8.956874353156485,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
3062,False,"{'a': 0.7, 'e': 0.09480840899390947}",25,0,41.30105837301761,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3063,False,"{'a': 0.7, 'e': 0.09637121949942479}",20,12,16.835798468586628,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3064,False,"{'a': 0.7, 'e': 0.09793379245956996}",30,18,24.55785379809397,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3065,False,"{'a': 0.7, 'e': 0.09949612402275969}",25,20,7.791418478268032,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3066,False,"{'a': 0.7, 'e': 0.10105821033800368}",20,6,1.119446511138493,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
3067,False,"{'a': 0.7, 'e': 0.10262004755491619}",20,2,25.94498629684884,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3068,False,"{'a': 0.7, 'e': 0.10418163182372542}",20,5,22.38353461113234,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3069,False,"{'a': 0.7, 'e': 0.10574295929528225}",25,10,24.75336074944311,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3070,False,"{'a': 0.7, 'e': 0.10730402612107312}",20,0,-19.319188541415436,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
3071,False,"{'a': 0.7, 'e': 0.10886482845322434}",20,0,20.33269869799647,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
3072,False,"{'a': 0.7, 'e': 0.11042536244451504}",25,0,20.050764762093923,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
3073,False,"{'a': 0.7, 'e': 0.11198562424838575}",30,17,10.46383905065802,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
3074,False,"{'a': 0.7, 'e': 0.11354561001894795}",20,0,22.848204942737432,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
3075,False,"{'a': 0.7, 'e': 0.11510531591099349}",25,0,25.271127157452703,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",1
3076,False,"{'a': 0.7, 'e': 0.11666473808000413}",20,14,8.245909922276413,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3077,False,"{'a': 0.7, 'e': 0.11822387268216095}",25,7,-11.393990905184102,"{0: 16, 1: 0, 2: 0, 3: 2, 4: 0}",1
3078,False,"{'a': 0.7, 'e': 0.11978271587435385}",20,0,-9.2319837166384,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
3079,False,"{'a': 0.7, 'e': 0.12134126381419104}",20,13,11.44937967411128,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3080,False,"{'a': 0.7, 'e': 0.1228995126600085}",20,6,18.58540771504868,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
3081,False,"{'a': 0.7, 'e': 0.1244574585708794}",20,7,20.34684960485361,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3082,False,"{'a': 0.7, 'e': 0.12601509770662284}",20,0,34.770940213959655,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3083,False,"{'a': 0.7, 'e': 0.1275724262278166}",20,16,6.9063118888312935,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3084,False,"{'a': 0.7, 'e': 0.12912944029580156}",20,10,15.230502840305665,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3085,False,"{'a': 0.7, 'e': 0.1306861360726945}",25,11,25.952141442750193,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3086,False,"{'a': 0.7, 'e': 0.1322425097213968}",20,0,-29.52570666177332,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
3087,False,"{'a': 0.7, 'e': 0.13379855740560384}",20,9,8.362521167242424,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
3088,False,"{'a': 0.7, 'e': 0.1353542752898145}",30,14,30.88324758025087,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3089,False,"{'a': 0.7, 'e': 0.1369096595393405}",20,8,21.272876729470944,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3090,False,"{'a': 0.7, 'e': 0.13846470632031604}",25,18,9.571773542702157,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3091,False,"{'a': 0.7, 'e': 0.1400194117997071}",20,3,14.28684805203161,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
3092,False,"{'a': 0.7, 'e': 0.14157377214532085}",20,13,12.340400969986327,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3093,False,"{'a': 0.7, 'e': 0.14312778352581537}",25,17,11.238830003893883,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3094,False,"{'a': 0.7, 'e': 0.14468144211070783}",25,7,-6.748333024406537,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
3095,False,"{'a': 0.7, 'e': 0.14623474407038778}",20,4,-14.501296060625997,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
3096,False,"{'a': 0.7, 'e': 0.14778768557612112}",25,17,10.067245945888315,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3097,False,"{'a': 0.7, 'e': 0.1493402628000631}",25,0,-47.689814664115104,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 2}",0
3098,False,"{'a': 0.7, 'e': 0.15089247191526692}",30,0,25.951712463183217,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
3099,False,"{'a': 0.7, 'e': 0.1524443090956931}",25,17,13.979795668963273,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3100,False,"{'a': 0.7, 'e': 0.153995770516219}",25,0,28.178890323190437,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
3101,False,"{'a': 0.7, 'e': 0.1555468523526481}",25,14,5.509762685917293,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
3102,False,"{'a': 0.7, 'e': 0.1570975507817196}",20,12,2.8361554346103697,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
3103,False,"{'a': 0.7, 'e': 0.15864786198111772}",20,6,13.732184205076667,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3104,False,"{'a': 0.7, 'e': 0.16019778212948116}",25,16,2.615451054633459,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
3105,False,"{'a': 0.7, 'e': 0.16174730740641255}",20,4,23.044737875091084,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3106,False,"{'a': 0.7, 'e': 0.1632964339924878}",20,15,10.528844184603045,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3107,False,"{'a': 0.7, 'e': 0.16484515806926472}",25,11,25.992283171001016,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3108,False,"{'a': 0.7, 'e': 0.16639347581929584}",20,14,12.26133747265423,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3109,False,"{'a': 0.7, 'e': 0.16794138342613266}",25,3,18.50240429645776,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
3110,False,"{'a': 0.7, 'e': 0.16948887707433852}",35,25,19.96338346078452,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3111,False,"{'a': 0.7, 'e': 0.17103595294949706}",25,15,17.555903882287367,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3112,False,"{'a': 0.7, 'e': 0.1725826072382218}",25,14,19.520562566512897,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3113,False,"{'a': 0.7, 'e': 0.17412883612816532}",25,15,15.439528401280851,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3114,False,"{'a': 0.7, 'e': 0.17567463580802886}",20,12,-19.15863371769127,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
3115,False,"{'a': 0.7, 'e': 0.17722000246757152}",30,12,18.33789647230666,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
3116,False,"{'a': 0.7, 'e': 0.17876493229761983}",20,0,11.970284191614066,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
3117,False,"{'a': 0.7, 'e': 0.18030942149007703}",20,0,5.3661184489279306,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
3118,False,"{'a': 0.7, 'e': 0.1818534662379325}",20,0,29.646397999379936,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
3119,False,"{'a': 0.7, 'e': 0.18339706273527023}",20,9,18.52457674246569,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3120,False,"{'a': 0.7, 'e': 0.18494020717728177}",30,14,30.851201515770647,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3121,False,"{'a': 0.7, 'e': 0.18648289576027025}",20,4,25.68989410700079,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3122,False,"{'a': 0.7, 'e': 0.1880251246816634}",20,16,7.1640731900323145,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3123,False,"{'a': 0.7, 'e': 0.18956689014002193}",30,17,24.21365287975587,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3124,False,"{'a': 0.7, 'e': 0.19110818833504892}",20,10,16.05790366607366,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3125,False,"{'a': 0.7, 'e': 0.19264901546759924}",20,0,-12.80789349325119,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
3126,False,"{'a': 0.7, 'e': 0.1941893677396889}",30,0,-6.765886751486391,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
3127,False,"{'a': 0.7, 'e': 0.1957292413545043}",25,13,21.5954488426023,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3128,False,"{'a': 0.7, 'e': 0.19726863251641183}",25,11,9.928338608692098,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3129,False,"{'a': 0.7, 'e': 0.19880753743096694}",20,0,13.146177051081589,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
3130,False,"{'a': 0.7, 'e': 0.20034595230492366}",20,9,11.736498256328836,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
3131,False,"{'a': 0.7, 'e': 0.201883873346244}",30,10,-4.122166298688489,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
3132,False,"{'a': 0.7, 'e': 0.20342129676410628}",35,13,-39.28923114799497,"{0: 19, 1: 0, 2: 0, 3: 2, 4: 1}",1
3133,False,"{'a': 0.7, 'e': 0.20495821876891804}",25,7,5.044325333572173,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
3134,False,"{'a': 0.7, 'e': 0.20649463557232012}",20,11,16.990577257931943,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3135,False,"{'a': 0.7, 'e': 0.2080305433871995}",20,12,4.895957258227286,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
3136,False,"{'a': 0.7, 'e': 0.20956593842769786}",30,10,11.83067794401393,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
3137,False,"{'a': 0.7, 'e': 0.21110081690922067}",20,9,16.445823768357535,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3138,False,"{'a': 0.7, 'e': 0.21263517504844678}",25,15,7.387038055030098,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
3139,False,"{'a': 0.7, 'e': 0.21416900906333755}",30,4,-1.6511809763866356,"{0: 23, 1: 1, 2: 1, 3: 1, 4: 0}",1
3140,False,"{'a': 0.7, 'e': 0.21570231517314634}",20,9,16.984614533268655,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3141,False,"{'a': 0.7, 'e': 0.21723508959842763}",20,8,21.246194955846157,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3142,False,"{'a': 0.7, 'e': 0.2187673285610466}",25,9,19.612305922135643,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
3143,False,"{'a': 0.7, 'e': 0.22029902828418815}",20,0,-32.41277836817985,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
3144,False,"{'a': 0.7, 'e': 0.22183018499236556}",20,0,-11.080767036724186,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
3145,False,"{'a': 0.7, 'e': 0.22336079491143315}",20,0,27.597416593505127,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3146,False,"{'a': 0.7, 'e': 0.22489085426859046}",35,9,27.199372068491726,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
3147,False,"{'a': 0.7, 'e': 0.22642035929239496}",25,15,17.29433362773744,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3148,False,"{'a': 0.7, 'e': 0.22794930621277046}",25,3,10.072267103027302,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
3149,False,"{'a': 0.7, 'e': 0.2294776912610165}",35,9,1.5348683153742404,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 1}",1
3150,False,"{'a': 0.7, 'e': 0.23100551066981753}",20,10,-2.9654108550815907,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
3151,False,"{'a': 0.7, 'e': 0.2325327606732523}",25,9,30.498012911890196,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3152,False,"{'a': 0.7, 'e': 0.23405943750680297}",25,0,-5.168271720678204,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
3153,False,"{'a': 0.7, 'e': 0.23558553740736468}",20,5,-34.683473051158174,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
3154,False,"{'a': 0.7, 'e': 0.2371110566132545}",20,12,13.741712383209196,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3155,False,"{'a': 0.7, 'e': 0.23863599136422092}",20,6,1.44795940199297,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
3156,False,"{'a': 0.7, 'e': 0.24016033790145305}",30,5,27.82099549535295,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
3157,False,"{'a': 0.7, 'e': 0.241684092467589}",20,0,24.613671898351136,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3158,False,"{'a': 0.7, 'e': 0.2432072513067287}",25,0,18.473399751393558,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",1
3159,False,"{'a': 0.7, 'e': 0.24472981066443777}",25,8,17.0303163461806,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
3160,False,"{'a': 0.7, 'e': 0.24625176678776045}",25,17,2.4608382294693882,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
3161,False,"{'a': 0.7, 'e': 0.24777311592522785}",20,10,15.374055148365791,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3162,False,"{'a': 0.7, 'e': 0.24929385432686726}",25,11,22.916192175874077,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3163,False,"{'a': 0.7, 'e': 0.25081397824421137}",20,0,24.271592878892253,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
3164,False,"{'a': 0.7, 'e': 0.25233348393030747}",25,6,5.720958718705186,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
3165,False,"{'a': 0.7, 'e': 0.2538523676397268}",30,0,8.985544750947183,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
3166,False,"{'a': 0.7, 'e': 0.25537062562857366}",20,15,3.2031272667423734,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
3167,False,"{'a': 0.7, 'e': 0.2568882541544947}",25,1,-46.48816672534869,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 1}",1
3168,False,"{'a': 0.7, 'e': 0.25840524947668814}",25,13,-15.372942885690318,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
3169,False,"{'a': 0.7, 'e': 0.2599216078559121}",20,9,20.327383400338228,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3170,False,"{'a': 0.7, 'e': 0.2614373255544974}",20,10,-5.588597465701362,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
3171,False,"{'a': 0.7, 'e': 0.26295239883635124}",25,12,21.815065352613892,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3172,False,"{'a': 0.7, 'e': 0.26446682396697035}",30,16,26.456099042414387,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3173,False,"{'a': 0.7, 'e': 0.26598059721344897}",20,0,-12.142240077549022,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
3174,False,"{'a': 0.7, 'e': 0.26749371484448814}",25,0,0.8617471123247521,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
3175,False,"{'a': 0.7, 'e': 0.26900617313040504}",20,0,9.850423664520859,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
3176,False,"{'a': 0.7, 'e': 0.270517968343142}",25,2,10.746720607735465,"{0: 21, 1: 1, 2: 0, 3: 1, 4: 0}",1
3177,False,"{'a': 0.7, 'e': 0.2720290967562758}",25,15,17.014411971000687,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3178,False,"{'a': 0.7, 'e': 0.27353955464502666}",25,17,13.165201445847641,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3179,False,"{'a': 0.7, 'e': 0.2750493382862678}",25,7,15.637941904888619,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
3180,False,"{'a': 0.7, 'e': 0.2765584439585343}",30,16,4.381334674824779,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
3181,False,"{'a': 0.7, 'e': 0.27806686794203145}",25,5,6.26481823847892,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
3182,False,"{'a': 0.7, 'e': 0.2795746065186474}",20,5,-28.28146170294491,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 1}",1
3183,False,"{'a': 0.7, 'e': 0.28108165597195733}",20,2,6.424283222265879,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
3184,False,"{'a': 0.7, 'e': 0.28258801258723576}",30,17,-41.564846674829695,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 1}",1
3185,False,"{'a': 0.7, 'e': 0.28409367265146507}",25,0,25.09736012476556,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3186,False,"{'a': 0.7, 'e': 0.2855986324533445}",25,8,16.300654669018336,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
3187,False,"{'a': 0.7, 'e': 0.28710288828329933}",25,16,-3.255497360229806,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
3188,False,"{'a': 0.7, 'e': 0.28860643643349027}",25,0,-31.057876601259686,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
3189,False,"{'a': 0.7, 'e': 0.2901092731978221}",25,0,4.6510773124604885,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
